Type,ID,Text
Teaching with Generative AI _ Libraries & Academic Innovation,12,"to say about the many ethical issues raised by genai tools? are they concerned with the environmental impact, the human labor required during training of the tools, intellectual property concerns, the reproduction of biases, data privacy issues, or concerns about equity (more powerful tools cost money)? what questions do your students have about genai? how are your students using genai? in addition, consider exploring this"
Teaching with Generative AI _ Libraries & Academic Innovation,13,"your students have about genai? how are your students using genai? in addition, consider exploring this student guide to artificial intelligence from elon university and sharing and discussing it with your students. the guide includes practical tips, addresses student faqs, and discusses how students careers may intersect with genai. design assignments purposefully and transparently many gw faculty have adopted the research-backed transparency framework for their"
Teaching with Generative AI _ Libraries & Academic Innovation,14,design assignments purposefully and transparently many gw faculty have adopted the research-backed transparency framework for their assignments. the framework involves describing: purpose: why are students doing this work? task: what do students need to do? criteria: how will students know they have done the work well? including these three components in your assignment handouts increases student motivation and success. consider building in information about genai
Teaching with Generative AI _ Libraries & Academic Innovation,15,"components in your assignment handouts increases student motivation and success. consider building in information about genai to each component: purpose: why should students use or avoid using genai in particular way? how will following your guidelines for appropriate use support their success in your class, their major, or future career? task: what steps can genai support? what steps must be done without support from genai?"
Teaching with Generative AI _ Libraries & Academic Innovation,16,"career? task: what steps can genai support? what steps must be done without support from genai? ith lib ra ria 12/7/25, 11:08 am teaching with generative ai libraries academic innovation 2/7 criteria: will students need to cite or reflect on their genai use? will they be graded on the quality of their final product or will you also evaluate some aspect of their process, including"
Teaching with Generative AI _ Libraries & Academic Innovation,17,"quality of their final product or will you also evaluate some aspect of their process, including ways in which they interacted with genai? value the process learning requires attention to the process as well as the final product, but students often focus on the product. think about how your course can help students value the process and figure out if they are on the right"
Teaching with Generative AI _ Libraries & Academic Innovation,18,"course can help students value the process and figure out if they are on the right track before they reach the final paper or big exam. you might break larger projects into smaller pieces (some of which may benefit from using genai tools), or provide more opportunities for students to reflect about their own processes. you might ask students questions like: what kinds of feedback"
Teaching with Generative AI _ Libraries & Academic Innovation,19,to reflect about their own processes. you might ask students questions like: what kinds of feedback would help you move this project forward? what do you feel proud of in this draft? did you find genai helpful when completing this task? what did genai get wrong and how did you evaluate the quality of the genai output? consider the value of the human the way
Teaching with Generative AI _ Libraries & Academic Innovation,20,"you evaluate the quality of the genai output? consider the value of the human the way we bring our unique human traits to genai can create the most productive learning encounters. as our georgetown colleague palmeri puts it, “if we ask students to start task by consulting ai, they may defer too strongly to the ai’s advice. if we engage students in human writing and"
Teaching with Generative AI _ Libraries & Academic Innovation,21,"may defer too strongly to the ai’s advice. if we engage students in human writing and speaking activities before bringing in ai, we can then frame ai as an additional conversation partner whose ideas may or may not be helpful.” you can also consider your students’ work processes, needs, and anxieties. students are most likely to use genai tools in an unauthorized manner when they"
Teaching with Generative AI _ Libraries & Academic Innovation,22,"and anxieties. students are most likely to use genai tools in an unauthorized manner when they are working on large task at the last minute. breaking down large assignments into smaller, scaffolded tasks can help students budget their time and feel less overwhelmed. your late work policy can also help students seek support from you or other authorized resources rather than turning to genai. explore"
Teaching with Generative AI _ Libraries & Academic Innovation,23,"help students seek support from you or other authorized resources rather than turning to genai. explore genai tools as you explore different genai tools, consider trying to use them in the following ways: enter an assignment prompt you give to students to see what different genai tools generate. chatgpt, copilot, and claude produce very different results, so it is worth trying more than one. consider"
Teaching with Generative AI _ Libraries & Academic Innovation,24,"copilot, and claude produce very different results, so it is worth trying more than one. consider asking the tool that produces the strongest result to refine the response further, thinking about how your students might interact with the tool. sample prompt: “i am [type of student, class, etc.: e.g., first-year college student in introductory biology] writing [type of assignment: e.g., lab report on cell division]."
Teaching with Generative AI _ Libraries & Academic Innovation,25,"first-year college student in introductory biology] writing [type of assignment: e.g., lab report on cell division]. [paste in the assignment prompt, including any sections or subsections you require.] can you complete it for me? go step by step.” ith lib ra ria 12/7/25, 11:08 am teaching with generative ai libraries academic innovation 3/7 give the tool an assignment prompt that you use with students and"
Teaching with Generative AI _ Libraries & Academic Innovation,26,"libraries academic innovation 3/7 give the tool an assignment prompt that you use with students and ask it to help you make it more transparent or identify questions that students might have. what seems clear to us may not be readily obvious to our students, and ai can help us bridge that gap. sample prompt: “i am college professor teaching [discipline, type of class: e.g.,"
Teaching with Generative AI _ Libraries & Academic Innovation,27,"us bridge that gap. sample prompt: “i am college professor teaching [discipline, type of class: e.g., senior capstone seminar]. give my students the following assignment prompt [include the prompt]. using the transparent assignment design framework, can you identify what questions students might have and suggest changes that could make to increase the assignment’s transparency?” ask tool to identify the steps student will need to take"
Teaching with Generative AI _ Libraries & Academic Innovation,28,"to increase the assignment’s transparency?” ask tool to identify the steps student will need to take to complete an assignment successfully. when you think about the “tasks” step of the transparent assignment design framework discussed above, it is sometimes hard to identify all the sub-steps you are asking from your students. having clearer sense of the sub-steps can help you plan how to support students"
Teaching with Generative AI _ Libraries & Academic Innovation,29,"your students. having clearer sense of the sub-steps can help you plan how to support students where needed. sample prompt: “i am trying to scaffold an assignment for students. they are undergraduates in an introductory history course writing 12–15-page term paper. would like to think of all the tasks my students must complete. be as detailed as possible: so, if one step is ‘researching,’ what"
Teaching with Generative AI _ Libraries & Academic Innovation,30,"my students must complete. be as detailed as possible: so, if one step is ‘researching,’ what tasks go into that?” try your own prompt! prompts that include role for the genai tool (e.g., student, researcher, concerned citizen), specific context (e.g., in specific class, about to go to research site, writing an op-ed), and an expected output (e.g., number of ideas, length of response, in specific"
Teaching with Generative AI _ Libraries & Academic Innovation,31,"writing an op-ed), and an expected output (e.g., number of ideas, length of response, in specific style, at specific reading level) often give more useful responses. you can ask for it to go step by step, or ask for revisions or an entirely new output. upcoming teaching with generative ai events jan workshop integrating bite-size ai literacy into your course feb workshop motivating academic integrity"
Teaching with Generative AI _ Libraries & Academic Innovation,32,"ai events jan workshop integrating bite-size ai literacy into your course feb workshop motivating academic integrity when a.i. makes most coursework optional feb workshop making writing matter when a.i. exists ith lib ra ria 12/7/25, 11:08 am teaching with generative ai libraries academic innovation 4/7 see all events at gw libraries academic innovation navigation center for teaching excellence about the center for teaching excellence (cte)"
Teaching with Generative AI _ Libraries & Academic Innovation,33,gw libraries academic innovation navigation center for teaching excellence about the center for teaching excellence (cte) programs special events resources course design making your course more accessible example showcase teaching tips generative artificial intelligence (genai) teaching with generative ai deciding on appropriate use of genai in academic classes communicating your genai expectations to your students ways gw faculty are using genai services get research help
Teaching with Generative AI _ Libraries & Academic Innovation,34,"your genai expectations to your students ways gw faculty are using genai services get research help course reserves ith lib ra ria 12/7/25, 11:08 am teaching with generative ai libraries academic innovation 5/7 open affordable course materials research instruction book/media requests 2130 street nw washington, dc 20052 gelman@gwu.edu my account contact gw libraries staff login campus advisories eo/nondiscrimination policy website privacy notice ith lib ra"
Teaching with Generative AI _ Libraries & Academic Innovation,35,"account contact gw libraries staff login campus advisories eo/nondiscrimination policy website privacy notice ith lib ra ria 12/7/25, 11:08 am teaching with generative ai libraries academic innovation 6/7 mailto:gelman@gwu.edu contact gw accessibility terms of use copyright report barrier to accessibility ith lib ra ria 12/7/25, 11:08 am teaching with generative ai libraries academic innovation 7/7"
additional_guidance_for_generative_ai_-_august_2023,1,"additional guidance regarding generative artificial intelligence at the george washington university in spring 2023, the office of the provost distributed guidelines for using generative artificial intelligence at gw. this document provides additional guidance to faculty at the beginning of the new academic year and highlights gai-related resources available through the lai instructional core. help students understand the meaning of academic integrity as well as your"
additional_guidance_for_generative_ai_-_august_2023,2,"the lai instructional core. help students understand the meaning of academic integrity as well as your expectations for written products reinforce what plagiarism/cheating is why it’s wrong and your expectations for turning in original work. reference pertinent policies and ethics related to student conduct. consider including declaration of honesty in your assignments where students promise to abide by the integrity standards you, the instructor, gw,"
additional_guidance_for_generative_ai_-_august_2023,3,"in your assignments where students promise to abide by the integrity standards you, the instructor, gw, and students expect of themselves. allow students to disclose, if the instructor permits the use of gai, the use of gai tools like chatgpt and gpt-3 and explain how it was useful in completing an assignment. require at all levels meticulous citing of peer-reviewed and published work and identify"
additional_guidance_for_generative_ai_-_august_2023,4,"completing an assignment. require at all levels meticulous citing of peer-reviewed and published work and identify the reason for this. consider allowing draft submissions prior to final submissions so that faculty and instructional staff can get to know students’ writing voice and make targeted recommendations for improvement, thus minimizing last-minute attempts at using unauthorized tools. plagiarism detection tools are available and should be used if"
additional_guidance_for_generative_ai_-_august_2023,5,last-minute attempts at using unauthorized tools. plagiarism detection tools are available and should be used if you suspect breach in academic integrity. safeassign is available to all gw instructors and can be found in the blackboard suite of tools. keep in mind that there are no tools that can reliably detect gai-generated text and that false positives may put you in very difficult position with
additional_guidance_for_generative_ai_-_august_2023,6,"reliably detect gai-generated text and that false positives may put you in very difficult position with students. be clear in your expectations and refer to learning objectives and grading rubrics or criteria when assessing student’s work. when possible, ask students to present work they have done orally or in public forum like class session. understand the limitations of gai chatbots in understanding the behaviors and"
additional_guidance_for_generative_ai_-_august_2023,7,"public forum like class session. understand the limitations of gai chatbots in understanding the behaviors and limitations of gai tools outlined below, you can look more critically at student responses and better detect inappropriate use of gai to generate work. chatbots can sometimes use verbiage repetitively or in unusual contexts. look for phrases that were never used in the classroom but somehow find themselves in"
additional_guidance_for_generative_ai_-_august_2023,8,"contexts. look for phrases that were never used in the classroom but somehow find themselves in written work by student. chatbots cannot create new ideas but only pull from the vast data sets that exist on the internet provided by others in digital formats. encourage creative and critical writing prompts in your assignments, asking students to perform more analysis and synthesis rather than repeat facts."
additional_guidance_for_generative_ai_-_august_2023,9,"prompts in your assignments, asking students to perform more analysis and synthesis rather than repeat facts. chatbots do not cite their own writing and can generate false citations. require citations by students to ensure that peer-reviewed and published material from your course or elsewhere are supporting their thoughts. look for originality in writing. spot-check cited materials to ensure that they exist. chatbots do not produce"
additional_guidance_for_generative_ai_-_august_2023,10,for originality in writing. spot-check cited materials to ensure that they exist. chatbots do not produce error-free content. seek out inconsistencies and materials that do not adhere to course materials and adjacent assignments. chatbots do not produce contextually aware prose (especially for the casual user). require students to write within context using real or even fictitious scenarios to ground their thinking. final thoughts and additional
additional_guidance_for_generative_ai_-_august_2023,11,"within context using real or even fictitious scenarios to ground their thinking. final thoughts and additional resources remember, there is no failsafe method to prevent plagiarism. however, you can use available tools to attempt to limit the use of gai to take the place of original work. your human skills as instructors continue to be your best defense against dishonesty, and education about why integrity"
additional_guidance_for_generative_ai_-_august_2023,12,"skills as instructors continue to be your best defense against dishonesty, and education about why integrity is important to the communication of knowledge is key. assistance from the lai instructional core professional staff is always available by contacting for more information about these suggestions and the emerging chatbot landscape refer to: debby r. e. cotton, peter a. cotton j. reuben shipway (2023): chatting and cheating:"
additional_guidance_for_generative_ai_-_august_2023,13,"refer to: debby r. e. cotton, peter a. cotton j. reuben shipway (2023): chatting and cheating: ensuring academic integrity in the era of chatgpt, innovations in education ryan watkins (2022): update your course syllabus for chatgpt"
generative-artificial-intelligence-guidelines-april-2023,1,"generative artificial intelligence guidelines april 2023 some content adapted from report of the academic integrity committee of the george washington university law school, guidelines for using generative artificial intelligence at the george washington university the promise of generative artificial intelligence the wide availability of generative artificial intelligence (gai) tools, such as chatgpt and other large language models, is driving an ongoing conversation about their academic"
generative-artificial-intelligence-guidelines-april-2023,2,"such as chatgpt and other large language models, is driving an ongoing conversation about their academic uses. gai tools represent an exciting addition to the learning process that can be deployed in innovative ways to advance learning objectives. this document provides some guidelines for the use of gai in connection with academic work at the university. the office of the provost encourages the entire university"
generative-artificial-intelligence-guidelines-april-2023,3,"connection with academic work at the university. the office of the provost encourages the entire university community to embrace these technologies through creative uses and applications. faculty are invited to make thoughtful use of gai tools in their teaching and research. used properly, gai tools can enhance the design of lessons, assignments, and assessments. our students will use gai tools for the rest of their"
generative-artificial-intelligence-guidelines-april-2023,4,"of lessons, assignments, and assessments. our students will use gai tools for the rest of their lives. there are many productive ways in which they might use them as students, consistent with stated course policies and objectives. examples include: brainstorming ideas; summarizing and translating content; explaining new concepts to aid comprehension; generating counter-arguments; suggesting titles; debugging code; gathering sources; and formatting references. designing assignments even"
generative-artificial-intelligence-guidelines-april-2023,5,"aid comprehension; generating counter-arguments; suggesting titles; debugging code; gathering sources; and formatting references. designing assignments even as we are learning ourselves, we must teach our students to use gai tools effectively and responsibly: to draft appropriate prompts; to think critically about the proper use of the tools and their possible effects on society; to evaluate their outputs with respect to accuracy, bias, and equity. exercises"
generative-artificial-intelligence-guidelines-april-2023,6,"possible effects on society; to evaluate their outputs with respect to accuracy, bias, and equity. exercises might include having students formulate effective prompts; identify superficial rhetoric in gai-generated content; and evaluate gai-generated arguments for soundness and logical validity. students could be asked to fact-check, criticize, and/or edit gai-generated content for credit. the instructional core in the division of libraries and academic innovation has provided useful"
generative-artificial-intelligence-guidelines-april-2023,7,"for credit. the instructional core in the division of libraries and academic innovation has provided useful guidance for instructors on responding to generative artificial intelligence (ai) tools. the office of the provost encourages instructors to consult these resources. encouraging responsible use for all their promise, gai tools misused could interfere with learning objectives and impair the development of students’ writing, analytical, and technical skills. there"
generative-artificial-intelligence-guidelines-april-2023,8,"interfere with learning objectives and impair the development of students’ writing, analytical, and technical skills. there are also legitimate concerns about academic ethics, accuracy, citation of sources, and cheating. the office of student rights responsibilities maintains faculty guide to clarifying academic expectations that directly addresses the use of gai tools in connection with academic work. an instructor who suspects an academic integrity violation should consider"
generative-artificial-intelligence-guidelines-april-2023,9,"tools in connection with academic work. an instructor who suspects an academic integrity violation should consider submitting charge of academic dishonesty. note: the law school and the school of medicine and health sciences maintain their own codes of academic integrity, so the guidance contained in this document does not apply to these schools. the office of the provost encourages instructors to state explicitly and affirmatively"
generative-artificial-intelligence-guidelines-april-2023,10,apply to these schools. the office of the provost encourages instructors to state explicitly and affirmatively their expectations regarding student use of gai tools. instructors should specify in writing the permitted and prohibited uses of gai tools in their courses. instructors might 1) generally permit the use of gai tools; 2) generally forbid their use; or 3) permit their use for certain purposes on certain
generative-artificial-intelligence-guidelines-april-2023,11,"tools; 2) generally forbid their use; or 3) permit their use for certain purposes on certain assignments, but not others. if an instructor wishes to permit certain uses of gai tools, such uses must be set forth explicitly in the course syllabus and/or assignment instructions. below is some model language for the three permission options: general permission generative artificial intelligence (gai) tools such as chatgpt"
generative-artificial-intelligence-guidelines-april-2023,12,"language for the three permission options: general permission generative artificial intelligence (gai) tools such as chatgpt are becoming important resources in many fields and industries. accordingly, you are permitted to use such tools to generate content submitted for evaluation in this course, including [papers; take-home examinations; specified other assignments]. you remain responsible for all content you submit for evaluation. [instructors might also wish to include"
generative-artificial-intelligence-guidelines-april-2023,13,"you remain responsible for all content you submit for evaluation. [instructors might also wish to include language regarding pitfalls, such as the following:] you may use gai tools to help generate ideas and brainstorm. however, you should note that the material generated by these tools may be inaccurate, incomplete, or otherwise problematic. beware that use may also stifle your own independent thinking and creativity. [instructors"
generative-artificial-intelligence-guidelines-april-2023,14,"or otherwise problematic. beware that use may also stifle your own independent thinking and creativity. [instructors might also wish to include language regarding citation, such as the following:] if you include content (e.g., ideas, text, code, images) that was generated, in whole or in part, by generative artificial intelligence tools (including, but not limited to, chatgpt and other large language models) in work submitted for"
generative-artificial-intelligence-guidelines-april-2023,15,"tools (including, but not limited to, chatgpt and other large language models) in work submitted for evaluation in this course, you must document and credit your source. for example, text generated using chatgpt-4 should include citation such as: “chatgpt-4. (yyyy, month dd of query). ‘text of your query.’ generated using openai. material generated using other tools should be cited accordingly. failure to do so in"
generative-artificial-intelligence-guidelines-april-2023,16,"using openai. material generated using other tools should be cited accordingly. failure to do so in this course constitutes failure to attribute under the george washington university code of academic integrity. general prohibition by submitting work for evaluation in this course, you represent it as your own intellectual product. you may not submit for evaluation any content (e.g., ideas, text, code, images) that was generated,"
generative-artificial-intelligence-guidelines-april-2023,17,"you may not submit for evaluation any content (e.g., ideas, text, code, images) that was generated, in whole or in part, by generative artificial intelligence tools (including, but not limited to, chatgpt and other large language models). doing so in this course constitutes cheating under the george washington university code of academic integrity. [instructors might also wish to include language regarding papers about ai:] although"
generative-artificial-intelligence-guidelines-april-2023,18,"code of academic integrity. [instructors might also wish to include language regarding papers about ai:] although this course generally prohibits use of gai tools, the instructor may choose to grant an exception if you propose to write paper about [some aspect of artificial intelligence]. such an exception must be granted in writing (e.g., email) to avoid the danger of misunderstanding. selective permission by submitting work"
generative-artificial-intelligence-guidelines-april-2023,19,"granted in writing (e.g., email) to avoid the danger of misunderstanding. selective permission by submitting work for evaluation in this course, you represent it as your own intellectual product. you may not submit for evaluation any content (e.g., ideas, text, code, images) that was generated, in whole or in part, by generative artificial intelligence tools (including, but not limited to, chatgpt and other large language"
generative-artificial-intelligence-guidelines-april-2023,20,"part, by generative artificial intelligence tools (including, but not limited to, chatgpt and other large language models) unless the instructor has explicitly granted permission to do so. your instructor will explain to you the uses of gai tools that are permitted or prohibited in this course, including on what specific assignments use of gai tools is permitted. submitting content for evaluation that was produced in"
generative-artificial-intelligence-guidelines-april-2023,21,"specific assignments use of gai tools is permitted. submitting content for evaluation that was produced in whole or in part by gai tools, except for the specific purpose(s) and assignment(s) discussed and authorized by the instructor, constitutes cheating in this course under the george washington university code of academic integrity. [instructors choosing the selective permission option might also wish to include some or all of"
generative-artificial-intelligence-guidelines-april-2023,22,"integrity. [instructors choosing the selective permission option might also wish to include some or all of the additional potential language from the general permission and general prohibition options, above.] default rules in the absence of explicit directions to the contrary from instructors, the following default rules apply at the university. 1. work submitted for evaluation is represented as the student’s own intellectual product. students may"
generative-artificial-intelligence-guidelines-april-2023,23,"university. 1. work submitted for evaluation is represented as the student’s own intellectual product. students may not submit content (e.g., ideas, text, code, images) for evaluation that was generated, in whole or in part, by generative artificial intelligence tools (such as chatgpt and other large language models). doing so without instructor’s explicit permission constitutes cheating under the code of academic integrity and is therefore prohibited."
generative-artificial-intelligence-guidelines-april-2023,24,without instructor’s explicit permission constitutes cheating under the code of academic integrity and is therefore prohibited. examples (illustrative only) of conduct that is prohibited unless explicitly permitted by the instructor: student types prompt into gai tool and pastes all or part of the generated content into their answer on an out-of-class assessment or test. student types prompt into gai tool and incorporates all or part
generative-artificial-intelligence-guidelines-april-2023,25,"an out-of-class assessment or test. student types prompt into gai tool and incorporates all or part of the generated content into an essay submitted for evaluation, without proper attribution to the gai tool. 2. students are permitted to use gai tools to generate content that is not submitted to an instructor for evaluation. for example, using gai tools to study for examinations, tests, and quizzes"
generative-artificial-intelligence-guidelines-april-2023,26,"an instructor for evaluation. for example, using gai tools to study for examinations, tests, and quizzes is permitted. likewise, on assignments where the use of the internet is not otherwise prohibited by the instructor, gai tools may be used for learning, studying, and brainstorming. examples (illustrative only) of permitted conduct: student types prompt into gai tool and reviews the generated content to help them study"
generative-artificial-intelligence-guidelines-april-2023,27,"conduct: student types prompt into gai tool and reviews the generated content to help them study for test. student types prompt into gai tool and uses the generated content to help them brainstorm ideas for term paper or research project. 3. unless the instructor explicitly states otherwise in advance and in writing, the use of gai tools during any assessment (e.g., examination, test, quiz) whether"
generative-artificial-intelligence-guidelines-april-2023,28,"and in writing, the use of gai tools during any assessment (e.g., examination, test, quiz) whether taken in the classroom or elsewhere, constitutes cheating under the code of academic integrity and is therefore prohibited. this prohibition includes assessments for which the use of the internet is otherwise permitted. examples (illustrative only) of conduct that is prohibited unless explicitly permitted by the instructor: while taking an"
generative-artificial-intelligence-guidelines-april-2023,29,"(illustrative only) of conduct that is prohibited unless explicitly permitted by the instructor: while taking an out-of-class (“take-home”) test on which internet use is generally permitted, student types prompt into gai tool and incorporates some or all of the generated content into their submitted answer. while taking an in-class quiz on which internet use is generally permitted, student types prompt into gai tool and incorporates"
generative-artificial-intelligence-guidelines-april-2023,30,"quiz on which internet use is generally permitted, student types prompt into gai tool and incorporates some of the ideas generated into their submitted answer. before taking an in-class quiz on which internet use is generally permitted, student types prompt into gai tool, saves the generated content to document, and pastes some or all of the text into their submitted answer while taking the quiz."
generative-artificial-intelligence-guidelines-april-2023,31,"and pastes some or all of the text into their submitted answer while taking the quiz. final thoughts as we enter this new technological era, the office of the provost encourages instructors to confer with the instructional core if they have questions about best practices for course design, pedagogy, assessment, and with the office of student rights and responsibilities for questions about academic integrity. further,"
generative-artificial-intelligence-guidelines-april-2023,32,"assessment, and with the office of student rights and responsibilities for questions about academic integrity. further, we appreciate that this technology is evolving, and we will update this guidance as circumstances require."
